Probe Set ID	Representative Public ID
202867_s_at	NM_017626
202868_s_at	NM_006627
202869_at	NM_016816
202870_s_at	NM_001255
202871_at	NM_004295
202872_at	AW024925
202873_at	BF034973
202874_s_at	NM_001695
202875_s_at	BE397715
202876_s_at	NM_002586
202877_s_at	W72082
202878_s_at	NM_012072
202879_s_at	AI798823
202880_s_at	NM_004762
202881_x_at	AF172066
202882_x_at	NM_016167
202883_s_at	T79584
202884_s_at	NM_002716
202885_s_at	AF163473
202886_s_at	M65254
202887_s_at	NM_019058
202888_s_at	NM_001150
202889_x_at	T62571
202890_at	AW242297
202891_at	NM_005600
202892_at	NM_004661
202893_at	NM_006377
202894_at	NM_004444
202895_s_at	D86043
202896_s_at	NM_004648
202897_at	AB023430
202898_at	NM_014654
202899_s_at	NM_003017
2028_s_at	M96577
202900_s_at	NM_002532
202901_x_at	BC002642
202902_s_at	NM_004079
202903_at	AU153477
202904_s_at	NM_012322
202905_x_at	AI796269
202906_s_at	AF049895
202907_s_at	NM_002485
202908_at	NM_006005
202909_at	NM_014805
202910_s_at	NM_001784
202911_at	NM_000179
202912_at	NM_001124
202913_at	AI090007
202914_s_at	NM_014784
202915_s_at	BF115776
202916_s_at	NM_014864
202917_s_at	NM_002964
202918_s_at	AF151853
202919_at	NM_015387
202920_at	BF726212
202921_s_at	NM_001148
202922_at	BF676980
202923_s_at	NM_001498
202924_s_at	AL562280
202925_s_at	NM_002657
202926_at	NM_015909
202927_at	NM_006221
202928_s_at	NM_024165
202929_s_at	NM_001355
202930_s_at	NM_003850
202931_x_at	NM_004305
202932_at	NM_005433
202933_s_at	NM_005433
202934_at	AI761561
202935_s_at	AI382146
202936_s_at	NM_000346
202937_x_at	AL022316
202938_x_at	NM_015703
202939_at	NM_005857
202940_at	NM_014823
202941_at	NM_021074
202942_at	NM_001985
202943_s_at	M38083
202944_at	NM_000262
202945_at	NM_004957
202946_s_at	NM_014962
202947_s_at	NM_002101
202948_at	NM_000877
202949_s_at	NM_001450
202950_at	NM_001889
202951_at	BE048506
202952_s_at	NM_003474
202953_at	NM_000491
202954_at	NM_007019
202955_s_at	AF084520
202956_at	NM_006421
202957_at	NM_005335
202958_at	NM_002833
202959_at	AI433712
202960_s_at	NM_000255
202961_s_at	NM_004889
202962_at	NM_015254
202963_at	AW027312
202964_s_at	NM_000449
202965_s_at	NM_014289
202966_at	NM_014289
202967_at	NM_001512
202968_s_at	Y09216
202969_at	AI216690
202970_at	AI192838
202971_s_at	NM_006482
202972_s_at	AW450403
202973_x_at	NM_014883
202974_at	NM_002436
202975_s_at	N21138
202976_s_at	NM_014899
202977_s_at	AI206560
202978_s_at	AW204564
202979_s_at	NM_021212
202980_s_at	AI953523
202981_x_at	NM_003031
202982_s_at	NM_006821
202983_at	AI760760
202984_s_at	AA457021
202985_s_at	NM_004873
202986_at	NM_014862
202987_at	AW296296
202988_s_at	NM_002922
202989_at	NM_002922
202990_at	NM_002863
202991_at	NM_006804
202992_at	NM_000587
202993_at	NM_006844
202994_s_at	Z95331
202995_s_at	NM_006486
202996_at	NM_021173
202997_s_at	BE251211
202998_s_at	NM_002318
202999_s_at	AF117949
203000_at	BF967657
203001_s_at	NM_007029
203002_at	NM_016201
203003_at	AL530331
203004_s_at	NM_005920
203005_at	NM_002342
203006_at	NM_005539
203007_x_at	AF077198
203008_x_at	NM_005783
203009_at	NM_005581
203010_at	NM_003152
203011_at	NM_005536
203012_x_at	NM_000984
203013_at	NM_007265
203014_x_at	NM_015705
203015_s_at	AW136988
203016_s_at	AK001710
203017_s_at	R52678
203018_s_at	AU152583
203019_x_at	NM_014021
203020_at	NM_014857
203021_at	NM_003064
203022_at	NM_006397
203023_at	NM_016391
203024_s_at	NM_020199
203025_at	NM_003491
203026_at	NM_014872
203027_s_at	AI189359
203028_s_at	NM_000101
203029_s_at	NM_002847
203030_s_at	AF007555
203031_s_at	NM_000375
203032_s_at	AI363836
203033_x_at	NM_000143
203034_s_at	NM_000990
203035_s_at	NM_006099
203036_s_at	AI027678
203037_s_at	NM_014751
203038_at	NM_002844
203039_s_at	NM_005006
203040_s_at	NM_000190
203041_s_at	J04183
203042_at	NM_002294
203043_at	NM_004729
203044_at	NM_014918
203045_at	NM_004148
203046_s_at	NM_003920
203047_at	NM_005990
203048_s_at	BE566023
203049_s_at	NM_014639
203050_at	NM_005657
203051_at	NM_014952
203052_at	NM_000063
203053_at	NM_005872
203054_s_at	NM_022171
203055_s_at	NM_004706
203056_s_at	AI681013
203057_s_at	AV724783
203058_s_at	AW299958
203059_s_at	NM_004670
203060_s_at	AF074331
203061_s_at	AI673553
203062_s_at	NM_014641
203063_at	NM_014634
203064_s_at	NM_004514
203065_s_at	NM_001753
203066_at	NM_014863
203067_at	NM_003477
203068_at	NM_014851
203069_at	NM_014849
203070_at	NM_004636
203071_at	NM_004636
203072_at	NM_004998
203073_at	NM_007357
203074_at	NM_001630
203075_at	AW151617
203076_s_at	U65019
203077_s_at	NM_005901
203078_at	U83410
203079_s_at	NM_003591
203080_s_at	NM_013450
203081_at	NM_020248
203082_at	NM_014753
203083_at	NM_003247
203084_at	NM_000660
203085_s_at	BC000125
203086_at	BE872563
203087_s_at	NM_004520
203088_at	NM_006329
203089_s_at	NM_013247
203090_at	NM_006923
203091_at	NM_003902
203092_at	AF026030
203093_s_at	NM_006351
203094_at	NM_014628
203095_at	NM_002453
203096_s_at	BF439282
203097_s_at	NM_014247
203098_at	AL050164
203099_s_at	AF081258
203100_s_at	NM_004824
203101_s_at	AW103265
203102_s_at	NM_002408
203103_s_at	NM_014502
203104_at	NM_005211
203105_s_at	NM_012062
203106_s_at	NM_014396
203107_x_at	NM_002952
203108_at	NM_003979
203109_at	NM_003969
203110_at	U43522
203111_s_at	NM_004103
203112_s_at	NM_005663
203113_s_at	NM_001960
203114_at	NM_006396
203115_at	AU152635
203116_s_at	NM_000140
203117_s_at	NM_014871
203118_at	NM_004716
203119_at	NM_024098
203120_at	NM_005426
203122_at	NM_016030
203123_s_at	AU154469
203124_s_at	NM_000617
203125_x_at	AF046997
203126_at	NM_014214
203127_s_at	BC005123
203128_at	NM_004863
203129_s_at	BF059313
203130_s_at	NM_004522
203131_at	NM_006206
203132_at	NM_000321
203133_at	NM_006808
203134_at	NM_007166
203135_at	NM_003194
203136_at	NM_006423
203137_at	NM_004906
203138_at	NM_003642
203139_at	NM_004938
203140_at	NM_001706
203141_s_at	AW058575
203142_s_at	NM_003664
203143_s_at	T79953
203144_s_at	NM_014656
203145_at	NM_006461
203146_s_at	NM_001470
203147_s_at	BE962483
203148_s_at	NM_014788
203149_at	NM_002856
203150_at	NM_005833
203151_at	AW296788
203152_at	NM_003776
203153_at	NM_001548
203154_s_at	NM_005884
203155_at	NM_012432
203156_at	NM_016248
203157_s_at	AB020645
203158_s_at	AF097493
203159_at	NM_014905
203160_s_at	AK022075
203161_s_at	NM_003958
203162_s_at	NM_005886
203163_at	NM_005886
203164_at	BE464756
203165_s_at	NM_004733
203166_at	NM_006324
203167_at	NM_003255
203168_at	NM_004381
203169_at	NM_014785
203170_at	AB007869
203171_s_at	NM_015324
203172_at	NM_004860
203173_s_at	AW080196
203174_s_at	NM_003224
203175_at	NM_001665
203176_s_at	BE552470
203177_x_at	NM_003201
203178_at	NM_001482
203179_at	NM_000155
203180_at	NM_000693
203181_x_at	AW149364
203182_s_at	NM_003138
203183_s_at	NM_003076
203184_at	NM_001999
203185_at	NM_014737
203186_s_at	NM_002961
203187_at	NM_001380
203188_at	NM_006876
203189_s_at	NM_002496
203190_at	NM_002496
203191_at	AF308472
203192_at	NM_005689
203193_at	NM_004451
203194_s_at	AA527238
203195_s_at	NM_005387
203196_at	AI948503
203197_s_at	AW157077
203198_at	NM_001261
203199_s_at	N29717
203200_s_at	NM_024010
203201_at	NM_000303
203202_at	AI950314
203203_s_at	NM_007043
203204_s_at	BC002558
203205_at	NM_014663
203206_at	NM_014661
203207_s_at	BF214329
203208_s_at	NM_014637
203209_at	BC001866
203210_s_at	NM_007370
203211_s_at	AK027038
203212_s_at	NM_016156
203213_at	AL524035
203214_x_at	NM_001786
203215_s_at	AA877789
203216_s_at	NM_004999
203217_s_at	NM_003896
203218_at	W37431
203219_s_at	NM_000485
203220_s_at	AI951720
203221_at	AI758763
203222_s_at	NM_005077
203223_at	NM_004703
203224_at	BF340123
203225_s_at	NM_018339
203226_s_at	AL514076
203227_s_at	NM_005981
203228_at	NM_002573
203229_s_at	NM_003993
203230_at	AF006011
203231_s_at	AW235612
203232_s_at	NM_000332
203233_at	NM_000418
203234_at	NM_003364
203235_at	NM_003249
203236_s_at	NM_009587
203237_s_at	AW139152
203238_s_at	NM_000435
203239_s_at	NM_014516
203240_at	NM_003890
203241_at	NM_003369
203242_s_at	BG054550
203243_s_at	NM_006457
203244_at	NM_000319
203245_s_at	BC002791
203246_s_at	NM_006545
203247_s_at	BC003566
203248_at	NM_006965
203249_at	AB002386
203250_at	NM_014892
203252_at	NM_005851
203253_s_at	NM_015216
203254_s_at	NM_006289
203255_at	NM_018693
203256_at	NM_001793
203257_s_at	NM_024113
203258_at	NM_006442
203259_s_at	BC001671
203260_at	NM_016063
203261_at	NM_006571
203262_s_at	NM_004699
203263_s_at	AI625739
203264_s_at	NM_015185
203265_s_at	AA810268
203266_s_at	NM_003010
203267_s_at	BF223206
203268_s_at	NM_001388
203269_at	NM_003580
203270_at	NM_012145
203271_s_at	NM_005148
203272_s_at	BF308548
203273_s_at	NM_007275
203274_at	NM_012151
203275_at	NM_002199
203276_at	NM_005573
203277_at	NM_004401
203278_s_at	NM_016621
203279_at	NM_014674
203280_at	NM_014649
203281_s_at	NM_003335
203282_at	NM_000158
203283_s_at	AK023260
203284_s_at	AW151887
203285_s_at	NM_012262
203286_at	NM_014901
203287_at	NM_005558
203288_at	NM_014686
203289_s_at	BE791629
203290_at	NM_002122
203291_at	NM_013316
203292_s_at	NM_021729
203293_s_at	NM_005570
203294_s_at	U09716
203295_s_at	AW440492
203296_s_at	NM_000702
203297_s_at	BG029530
203298_s_at	NM_004973
203299_s_at	AF251295
203300_x_at	NM_003916
203301_s_at	NM_021145
203302_at	NM_000788
203303_at	NM_006520
203304_at	NM_012342
203305_at	NM_000129
203306_s_at	NM_006416
203307_at	NM_005275
203308_x_at	AI185798
203309_s_at	NM_000195
203310_at	NM_007269
203311_s_at	M57763
203312_x_at	NM_001663
203313_s_at	NM_003244
203314_at	NM_012227
203315_at	BC000103
203316_s_at	NM_003094
203317_at	NM_012455
203318_s_at	NM_021964
203319_s_at	L04282
203320_at	NM_005475
203321_s_at	AK022688
203322_at	AU145934
203323_at	BF197655
203324_s_at	NM_001233
203325_s_at	AI130969
203326_x_at	M76729
203327_at	N22903
203328_x_at	NM_004969
203329_at	NM_002845
203330_s_at	NM_003164
203331_s_at	U53470
203332_s_at	NM_005541
203333_at	NM_014970
203334_at	NM_004941
203335_at	NM_006214
203336_s_at	AL548363
203337_x_at	NM_004763
203338_at	NM_006246
203339_at	AI887457
203340_s_at	NM_003705
203341_at	NM_005760
203342_at	NM_005834
203343_at	NM_003359
203344_s_at	NM_002894
203345_s_at	AI566096
203346_s_at	AF072814
203347_s_at	NM_007358
203348_s_at	BF060791
203349_s_at	NM_004454
203350_at	NM_001128
203351_s_at	AF047598
203352_at	NM_002552
203353_s_at	NM_015846
203354_s_at	AW117368
203355_s_at	NM_015310
203356_at	BE349584
203357_s_at	NM_014296
203358_s_at	NM_004456
203359_s_at	AL525412
203360_s_at	D50692
203361_s_at	NM_012333
203362_s_at	NM_002358
203363_s_at	AU153525
203364_s_at	NM_014741
203365_s_at	NM_002428
203366_at	NM_002693
203367_at	NM_007026
203368_at	NM_015513
203369_x_at	AI825846
203370_s_at	NM_005451
203371_s_at	NM_002491
203372_s_at	AB004903
203373_at	NM_003877
203374_s_at	AW612376
203375_s_at	NM_003291
203376_at	BG528818
203377_s_at	NM_015891
203378_at	AB020631
203379_at	NM_002953
203380_x_at	NM_006925
203381_s_at	N33009
203382_s_at	NM_000041
203383_s_at	BG111661
203384_s_at	NM_002077
203385_at	NM_001345
203386_at	AI650848
203387_s_at	NM_014832
203388_at	NM_004313
203389_at	AF035621
203390_s_at	NM_002254
203391_at	NM_004470
203392_s_at	NM_001328
203393_at	BE973687
203394_s_at	BE973687
203395_s_at	NM_005524
203396_at	NM_002789
203397_s_at	BF063271
203398_s_at	NM_004482
203399_x_at	NM_021016
203400_s_at	NM_001063
203401_at	NM_002765
203402_at	AL520102
203403_s_at	NM_005977
203404_at	NM_014782
203405_at	NM_003720
203406_at	NM_005926
203407_at	NM_002705
203408_s_at	NM_002971
203409_at	NM_000107
203410_at	NM_006803
203411_s_at	NM_005572
203412_at	NM_006767
203413_at	NM_006159
203414_at	NM_012329
203415_at	NM_013232
203416_at	NM_000560
203417_at	NM_017459
203418_at	NM_001237
203419_at	NM_014727
203420_at	NM_016255
203421_at	NM_006034
203422_at	NM_002691
203423_at	NM_002899
203424_s_at	AW157548
203425_s_at	NM_000599
203426_s_at	M65062
203427_at	NM_014034
203428_s_at	AB028628
203429_s_at	NM_016227
203430_at	NM_014320
203431_s_at	NM_014715
203432_at	AW272611
203433_at	NM_006441
203434_s_at	AI433463
203435_s_at	NM_007287
203436_at	NM_006413
203437_at	NM_003876
203438_at	AI435828
203439_s_at	BC000658
203440_at	M34064
203441_s_at	NM_001792
203442_x_at	AA478965
203443_at	AB012922
203444_s_at	NM_004739
203445_s_at	NM_005730
203446_s_at	NM_000276
203447_at	AU157008
203448_s_at	AI347136
203449_s_at	NM_017489
203450_at	NM_015373
203451_at	NM_003893
203452_at	NM_012200
203453_at	NM_001038
203454_s_at	NM_004045
203455_s_at	NM_002970
203456_at	NM_007213
203457_at	NM_003569
203458_at	AI951454
203459_s_at	NM_022575
203460_s_at	NM_007318
203461_at	NM_001271
203462_x_at	NM_003751
203463_s_at	H05668
203464_s_at	NM_014964
203465_at	NM_014763
203466_at	NM_002437
203467_at	NM_002676
203468_at	NM_003674
203469_s_at	NM_003674
203470_s_at	AI433595
203471_s_at	NM_002664
203472_s_at	AB026256
203473_at	NM_007256
203474_at	NM_006633
203475_at	NM_000103
203476_at	NM_006670
203477_at	NM_001855
203478_at	NM_002494
203479_s_at	T79216
203480_s_at	NM_014928
203481_at	AI655902
203482_at	AL133215
203483_at	NM_018121
203484_at	NM_014302
203485_at	NM_021136
203486_s_at	BF195973
203487_s_at	NM_015396
203488_at	NM_014921
203489_at	NM_006427
203490_at	NM_001421
203491_s_at	AI123527
203492_x_at	AA918224
203493_s_at	AL525206
203494_s_at	NM_014679
203495_at	NM_014665
203496_s_at	AF055994
203497_at	NM_004774
203498_at	NM_005822
203499_at	NM_004431
203500_at	NM_000159
203501_at	NM_006102
203502_at	NM_001724
203503_s_at	NM_004565
203504_s_at	NM_005502
203505_at	AF285167
203506_s_at	NM_005120
203507_at	NM_001251
203508_at	NM_001066
203509_at	NM_003105
203510_at	BG170541
203511_s_at	AF041432
203512_at	NM_014408
203513_at	NM_025137
203514_at	BF971923
203515_s_at	NM_006556
203516_at	NM_003098
203517_at	NM_006554
203518_at	NM_000081
203519_s_at	NM_015542
203520_s_at	AW613549
203521_s_at	NM_014345
203522_at	NM_005125
203523_at	NM_002339
203524_s_at	NM_021126
203525_s_at	AI375486
203526_s_at	M74088
203527_s_at	NM_000038
203528_at	NM_006378
203529_at	NM_016294
203530_s_at	NM_004604
203531_at	BF435809
203532_x_at	AF017061
203533_s_at	NM_003478
203534_at	NM_014462
203535_at	NM_002965
203536_s_at	NM_004804
203537_at	NM_002767
203538_at	NM_001745
203539_s_at	J04569
203540_at	NM_002055
203541_s_at	BF438302
203542_s_at	AI690205
203543_s_at	NM_001206
203544_s_at	NM_003473
203545_at	NM_024079
203546_at	NM_014652
203547_at	U47924
203548_s_at	BF672975
203549_s_at	NM_000237
203550_s_at	NM_006589
203551_s_at	NM_004375
203552_at	AW298170
203553_s_at	NM_006575
203554_x_at	NM_004219
203555_at	NM_014369
203556_at	NM_014943
203557_s_at	NM_000281
203558_at	NM_014780
203559_s_at	NM_001091
203560_at	NM_003878
203561_at	NM_021642
203562_at	NM_005103
203563_at	NM_021638
203564_at	NM_004629
203565_s_at	NM_002431
203566_s_at	NM_000645
203567_s_at	AU157590
203568_s_at	NM_006355
203569_s_at	NM_003611
203570_at	NM_005576
203571_s_at	NM_006829
203572_s_at	NM_005641
203573_s_at	NM_004581
203574_at	NM_005384
203575_at	NM_001896
203576_at	NM_001190
203577_at	NM_001517
203578_s_at	BG230586
203579_s_at	AI660619
203580_s_at	NM_003983
203581_at	BC002438
203582_s_at	NM_004578
203583_at	NM_014044
203584_at	NM_014673
203585_at	NM_007150
203586_s_at	NM_001661
203587_at	U25771
203588_s_at	BG034328
203589_s_at	NM_006286
203590_at	NM_006141
203591_s_at	NM_000760
203592_s_at	NM_005860
203593_at	NM_012120
203594_at	NM_003729
203595_s_at	N47725
203596_s_at	NM_012420
203597_s_at	AI734228
203598_s_at	AK000979
203599_s_at	NM_007187
203600_s_at	NM_003704
203601_s_at	AW574837
203602_s_at	NM_003443
203603_s_at	NM_014795
203604_at	N38750
203605_at	NM_003136
203606_at	NM_004553
203607_at	NM_014937
203608_at	AL031230
203609_s_at	NM_001080
203610_s_at	AI363270
203611_at	NM_005652
203612_at	NM_004053
203613_s_at	NM_002493
203614_at	NM_021645
203615_x_at	NM_001055
203616_at	NM_002690
203617_x_at	NM_005229
203618_at	AB023167
203619_s_at	NM_012306
203620_s_at	NM_014824
203621_at	NM_002492
203622_s_at	NM_020143
203623_at	AI675453
203624_at	NM_005088
203625_x_at	BG105365
203626_s_at	NM_005983
203627_at	AI830698
203628_at	H05812
203629_s_at	AU152134
203630_s_at	NM_006348
203631_s_at	AF202640
203632_s_at	NM_016235
203633_at	BF001714
203634_s_at	NM_001876
203635_at	NM_006052
203636_at	BE967532
203637_s_at	NM_000381
203638_s_at	NM_022969
203639_s_at	M80634
203640_at	BE328496
203641_s_at	BF002844
203642_s_at	NM_014900
203643_at	NM_006494
203644_s_at	AI629033
203645_s_at	NM_004244
203646_at	NM_004109
203647_s_at	M18003
203648_at	NM_014760
203649_s_at	NM_000300
203650_at	NM_006404
203651_at	NM_014733
203652_at	NM_002419
203653_s_at	BG391060
203654_s_at	NM_004645
203655_at	NM_006297
203656_at	NM_014845
203657_s_at	NM_003793
203658_at	BC001689
203659_s_at	NM_005798
203660_s_at	NM_006031
203661_s_at	BC002660
203662_s_at	NM_003275
203663_s_at	NM_004255
203664_s_at	NM_004805
203665_at	NM_002133
203666_at	NM_000609
203667_at	NM_004607
203668_at	NM_006715
203669_s_at	NM_012079
203670_at	NM_015644
203671_at	BF196891
203672_x_at	U12387
203673_at	NM_003235
203674_at	NM_014877
203675_at	NM_005013
203676_at	NM_002076
203677_s_at	NM_004178
203678_at	NM_014967
203679_at	NM_006858
203680_at	NM_002736
203681_at	M34192
203682_s_at	NM_002225
203683_s_at	NM_003377
203684_s_at	M13994
203685_at	NM_000633
203686_at	NM_002434
203687_at	NM_002996
203688_at	NM_000297
203689_s_at	AI743037
203690_at	NM_006322
203691_at	NM_002638
203692_s_at	AI640363
203693_s_at	NM_001949
203694_s_at	NM_003587
203695_s_at	NM_004403
203696_s_at	NM_002914
203697_at	U91903
203698_s_at	NM_001463
203699_s_at	U53506
203700_s_at	NM_013989
203701_s_at	NM_017722
203702_s_at	AL043927
203703_s_at	NM_014640
203704_s_at	AW118862
203705_s_at	AI333651
203706_s_at	NM_003507
203707_at	NM_005741
203708_at	NM_002600
203709_at	NM_000294
203710_at	NM_002222
203711_s_at	NM_014362
203712_at	NM_014878
203713_s_at	NM_004524
203714_s_at	NM_003193
203715_at	NM_003193
203716_s_at	M80536
203717_at	NM_001935
203718_at	NM_006702
203719_at	NM_001983
203720_s_at	NM_001983
203721_s_at	NM_016001
203722_at	NM_003748
203723_at	NM_002221
203724_s_at	NM_014961
203725_at	NM_001924
203726_s_at	NM_000227
203727_at	NM_006929
203728_at	NM_001188
203729_at	NM_001425
203730_s_at	BF196931
203731_s_at	NM_014569
203732_at	NM_016213
203733_at	NM_014015
203734_at	NM_018416
203735_x_at	N35896
203736_s_at	NM_003622
203737_s_at	NM_015062
203738_at	AI421192
203739_at	NM_006526
203740_at	NM_005792
203741_s_at	NM_001114
203742_s_at	BF674842
203743_s_at	NM_003211
203744_at	NM_005342
203745_at	AI801013
203746_s_at	NM_005333
203747_at	NM_004925
203748_x_at	NM_016839
203749_s_at	AI806984
203750_s_at	NM_000964
203751_x_at	AI762296
203752_s_at	NM_005354
203753_at	NM_003199
